disease,sample,cell_group,gene,evidence_tier,n_nuclei,mean_log2_cp10k_plus1,median_log2_cp10k_plus1,percent_expressing
CIAP,S09,Epineurial_stroma,TMEM175,Inflammatory_polyneuropathy,1220,0.1381886272445939,0,6.639344262295081
CIAP,S09,Granulocyte,TMEM175,Inflammatory_polyneuropathy,7,0,0,0
CIAP,S09,Macrophage,TMEM175,Inflammatory_polyneuropathy,335,0.14639542790266,0,6.26865671641791
CIAP,S09,Mast,TMEM175,Inflammatory_polyneuropathy,24,0.0923282681004045,0,4.166666666666666
CIAP,S09,Myelinating_SC,TMEM175,Inflammatory_polyneuropathy,288,0.0967048768542192,0,5.902777777777778
CIAP,S09,Nonmyelinating_SC,TMEM175,Inflammatory_polyneuropathy,2203,0.1027421738548356,0,4.357694053563323
CIAP,S09,Other_EC,TMEM175,Inflammatory_polyneuropathy,869,0.100473111046211,0,4.948216340621404
CIAP,S09,Pericyte_VSMC,TMEM175,Inflammatory_polyneuropathy,1354,0.0821701877697482,0,4.062038404726736
CIAP,S09,Perineurium,TMEM175,Inflammatory_polyneuropathy,2354,0.0947049717115924,0,5.564995751911639
CIAP,S09,Repair_damage_SC,TMEM175,Inflammatory_polyneuropathy,132,0.1447251229862502,0,11.363636363636363
CIAP,S09,T_NK,TMEM175,Inflammatory_polyneuropathy,71,0.1370610517098656,0,5.633802816901409
CIAP,S09,Adipo,DCTN1,Inflammatory_polyneuropathy,147,0.1369575221213403,0,10.884353741496598
CIAP,S09,BNB_EC,DCTN1,Inflammatory_polyneuropathy,152,0.0549954913951796,0,3.289473684210526
CIAP,S09,B_cell,DCTN1,Inflammatory_polyneuropathy,6,0,0,0
CIAP,S09,Endoneurial_stroma,DCTN1,Inflammatory_polyneuropathy,1226,0.0770756918416987,0,4.404567699836868
CIAP,S09,Epineurial_stroma,DCTN1,Inflammatory_polyneuropathy,1220,0.1127538687322459,0,6.229508196721312
CIAP,S09,Granulocyte,DCTN1,Inflammatory_polyneuropathy,7,0,0,0
CIAP,S09,Macrophage,DCTN1,Inflammatory_polyneuropathy,335,0.0647247371853285,0,3.582089552238806
CIAP,S09,Mast,DCTN1,Inflammatory_polyneuropathy,24,0,0,0
CIAP,S09,Myelinating_SC,DCTN1,Inflammatory_polyneuropathy,288,0.1088781904712168,0,5.902777777777778
CIAP,S09,Nonmyelinating_SC,DCTN1,Inflammatory_polyneuropathy,2203,0.1022056869357757,0,4.857013163867453
CIAP,S09,Other_EC,DCTN1,Inflammatory_polyneuropathy,869,0.1262929228877444,0,7.364787111622554
CIAP,S09,Pericyte_VSMC,DCTN1,Inflammatory_polyneuropathy,1354,0.133143635808173,0,6.573116691285081
CIAP,S09,Perineurium,DCTN1,Inflammatory_polyneuropathy,2354,0.1675467085616808,0,9.89804587935429
CIAP,S09,Repair_damage_SC,DCTN1,Inflammatory_polyneuropathy,132,0.2706101395853021,0,15.151515151515152
CIAP,S09,T_NK,DCTN1,Inflammatory_polyneuropathy,71,0.0627107913308297,0,2.8169014084507045
CIAP,S09,Adipo,ME1,Inflammatory_polyneuropathy,147,1.968144009662552,2.150166308567348,78.2312925170068
CIAP,S09,BNB_EC,ME1,Inflammatory_polyneuropathy,152,0.0237391184323109,0,1.3157894736842104
CIAP,S09,B_cell,ME1,Inflammatory_polyneuropathy,6,0,0,0
CIAP,S09,Endoneurial_stroma,ME1,Inflammatory_polyneuropathy,1226,0.5657085330513792,0,23.817292006525285
CIAP,S09,Epineurial_stroma,ME1,Inflammatory_polyneuropathy,1220,0.5509222734189596,0,23.0327868852459
CIAP,S09,Granulocyte,ME1,Inflammatory_polyneuropathy,7,0,0,0
CIAP,S09,Macrophage,ME1,Inflammatory_polyneuropathy,335,0.6817270710534864,0,22.686567164179102
CIAP,S09,Mast,ME1,Inflammatory_polyneuropathy,24,0,0,0
CIAP,S09,Myelinating_SC,ME1,Inflammatory_polyneuropathy,288,0.3111195371371195,0,14.930555555555555
CIAP,S09,Nonmyelinating_SC,ME1,Inflammatory_polyneuropathy,2203,0.0197590610951929,0,1.1348161597821154
CIAP,S09,Other_EC,ME1,Inflammatory_polyneuropathy,869,0.0226308819892958,0,1.380897583429229
CIAP,S09,Pericyte_VSMC,ME1,Inflammatory_polyneuropathy,1354,0.360220577427044,0,14.697193500738551
CIAP,S09,Perineurium,ME1,Inflammatory_polyneuropathy,2354,0.3734060848073747,0,18.521665250637213
CIAP,S09,Repair_damage_SC,ME1,Inflammatory_polyneuropathy,132,0.1928579743491895,0,15.909090909090908
CIAP,S09,T_NK,ME1,Inflammatory_polyneuropathy,71,0.0883021404630604,0,4.225352112676056
CIAP,S10,Adipo,CDH4,CIDP,90,0.0230070078995362,0,2.2222222222222223
CIAP,S10,BNB_EC,CDH4,CIDP,198,0,0,0
CIAP,S10,B_cell,CDH4,CIDP,5,0,0,0
CIAP,S10,Endoneurial_stroma,CDH4,CIDP,750,0.1531860920450696,0,6.933333333333333
CIAP,S10,Epineurial_stroma,CDH4,CIDP,883,0.1842465936685751,0,7.587768969422423
CIAP,S10,Granulocyte,CDH4,CIDP,54,0,0,0
CIAP,S10,Macrophage,CDH4,CIDP,526,0,0,0
CIAP,S10,Mast,CDH4,CIDP,27,0,0,0
CIAP,S10,Myelinating_SC,CDH4,CIDP,377,0.2441925977101435,0,9.814323607427056
CIAP,S10,Nonmyelinating_SC,CDH4,CIDP,3624,0.1450016122107844,0,5.491169977924945
CIAP,S10,Other_EC,CDH4,CIDP,912,0.0109885028857547,0,0.4385964912280701
CIAP,S10,Pericyte_VSMC,CDH4,CIDP,2338,0.001584081236424,0,0.1283147989734816
CIAP,S10,Perineurium,CDH4,CIDP,2682,0.0465156311993515,0,2.609992542878449
CIAP,S10,Repair_damage_SC,CDH4,CIDP,102,0.2929398863435266,0,12.745098039215684
CIAP,S10,T_NK,CDH4,CIDP,78,0.0274803200826147,0,1.282051282051282
CIAP,S10,Adipo,DIRAS1,CIDP,90,0,0,0
CIAP,S10,BNB_EC,DIRAS1,CIDP,198,0,0,0
CIAP,S10,B_cell,DIRAS1,CIDP,5,0,0,0
CIAP,S10,Endoneurial_stroma,DIRAS1,CIDP,750,0,0,0
CIAP,S10,Epineurial_stroma,DIRAS1,CIDP,883,0,0,0
CIAP,S10,Granulocyte,DIRAS1,CIDP,54,0,0,0
CIAP,S10,Macrophage,DIRAS1,CIDP,526,0,0,0
CIAP,S10,Mast,DIRAS1,CIDP,27,0,0,0
CIAP,S10,Myelinating_SC,DIRAS1,CIDP,377,0,0,0
CIAP,S10,Nonmyelinating_SC,DIRAS1,CIDP,3624,0.0025664827435451,0,0.1379690949227373
CIAP,S10,Other_EC,DIRAS1,CIDP,912,0,0,0
CIAP,S10,Pericyte_VSMC,DIRAS1,CIDP,2338,0.0010635030926904,0,0.0427715996578272
CIAP,S10,Perineurium,DIRAS1,CIDP,2682,0.00056795972798,0,0.0372856077554064
CIAP,S10,Repair_damage_SC,DIRAS1,CIDP,102,0.0226425822166654,0,0.9803921568627452
CIAP,S10,T_NK,DIRAS1,CIDP,78,0,0,0
CIAP,S10,Adipo,GNG7,CIDP,90,0.1268261271378871,0,12.22222222222222
CIAP,S10,BNB_EC,GNG7,CIDP,198,0.1263049772941508,0,7.07070707070707
CIAP,S10,B_cell,GNG7,CIDP,5,4.003344912183037,3.8547949409731728,100
CIAP,S10,Endoneurial_stroma,GNG7,CIDP,750,0.0063722651539115,0,0.4
CIAP,S10,Epineurial_stroma,GNG7,CIDP,883,0.0610209389908225,0,3.171007927519818
CIAP,S10,Granulocyte,GNG7,CIDP,54,0,0,0
CIAP,S10,Macrophage,GNG7,CIDP,526,0.403848390493029,0,14.638783269961978
CIAP,S10,Mast,GNG7,CIDP,27,0.2477984163490689,0,11.11111111111111
CIAP,S10,Myelinating_SC,GNG7,CIDP,377,0.017125859439039,0,1.326259946949602
CIAP,S10,Nonmyelinating_SC,GNG7,CIDP,3624,0.0404200729881933,0,1.7660044150110374
CIAP,S10,Other_EC,GNG7,CIDP,912,0.1994615651508033,0,9.758771929824562
CIAP,S10,Pericyte_VSMC,GNG7,CIDP,2338,0.0953541335150444,0,4.362703165098375
CIAP,S10,Perineurium,GNG7,CIDP,2682,0.1282156850354941,0,7.718120805369128
CIAP,S10,Repair_damage_SC,GNG7,CIDP,102,0.1425585496297277,0,7.84313725490196
CIAP,S10,T_NK,GNG7,CIDP,78,0,0,0
CIAP,S10,Adipo,SLC39A3,CIDP,90,0.0255679523723642,0,2.2222222222222223
CIAP,S10,BNB_EC,SLC39A3,CIDP,198,0.0056499892325272,0,0.5050505050505051
CIAP,S10,B_cell,SLC39A3,CIDP,5,0,0,0
CIAP,S10,Endoneurial_stroma,SLC39A3,CIDP,750,0,0,0
CIAP,S10,Epineurial_stroma,SLC39A3,CIDP,883,0.0066305177684277,0,0.5662514156285391
CIAP,S10,Granulocyte,SLC39A3,CIDP,54,0,0,0
CIAP,S10,Macrophage,SLC39A3,CIDP,526,0.0161126904544564,0,0.7604562737642585
CIAP,S10,Mast,SLC39A3,CIDP,27,0,0,0
CIAP,S10,Myelinating_SC,SLC39A3,CIDP,377,0.0125982402829211,0,1.0610079575596816
CIAP,S10,Nonmyelinating_SC,SLC39A3,CIDP,3624,0.0147175525948567,0,0.6622516556291391
CIAP,S10,Other_EC,SLC39A3,CIDP,912,0.0086154938778497,0,0.4385964912280701
CIAP,S10,Pericyte_VSMC,SLC39A3,CIDP,2338,0.0253099943707198,0,1.3259195893926432
CIAP,S10,Perineurium,SLC39A3,CIDP,2682,0.0118005484567667,0,0.9321401938851605
CIAP,S10,Repair_damage_SC,SLC39A3,CIDP,102,0.0119242114556007,0,0.9803921568627452
CIAP,S10,T_NK,SLC39A3,CIDP,78,0.0400977315225098,0,1.282051282051282
CIAP,S10,Adipo,DGKQ,Inflammatory_polyneuropathy,90,0.0249753489158616,0,2.2222222222222223
CIAP,S10,BNB_EC,DGKQ,Inflammatory_polyneuropathy,198,0.1032222652845817,0,5.05050505050505
CIAP,S10,B_cell,DGKQ,Inflammatory_polyneuropathy,5,0.6534510552337427,0,20
CIAP,S10,Endoneurial_stroma,DGKQ,Inflammatory_polyneuropathy,750,0.0333693206400046,0,2
CIAP,S10,Epineurial_stroma,DGKQ,Inflammatory_polyneuropathy,883,0.0347714204147845,0,2.0385050962627407
CIAP,S10,Granulocyte,DGKQ,Inflammatory_polyneuropathy,54,0,0,0
CIAP,S10,Macrophage,DGKQ,Inflammatory_polyneuropathy,526,0.0524776136044933,0,2.091254752851711
CIAP,S10,Mast,DGKQ,Inflammatory_polyneuropathy,27,0.0777401041078192,0,3.7037037037037033
CIAP,S10,Myelinating_SC,DGKQ,Inflammatory_polyneuropathy,377,0.0365351162473448,0,2.122015915119363
CIAP,S10,Nonmyelinating_SC,DGKQ,Inflammatory_polyneuropathy,3624,0.0098601685128513,0,0.4966887417218543
CIAP,S10,Other_EC,DGKQ,Inflammatory_polyneuropathy,912,0.0444632702518282,0,2.083333333333333
CIAP,S10,Pericyte_VSMC,DGKQ,Inflammatory_polyneuropathy,2338,0.0115058532116309,0,0.6843455945252352
CIAP,S10,Perineurium,DGKQ,Inflammatory_polyneuropathy,2682,0.0197539906301968,0,1.2304250559284116
CIAP,S10,Repair_damage_SC,DGKQ,Inflammatory_polyneuropathy,102,0.0596832268809161,0,2.941176470588235
CIAP,S10,T_NK,DGKQ,Inflammatory_polyneuropathy,78,0.0365711961601189,0,1.282051282051282
CIAP,S10,Adipo,GLDC,Inflammatory_polyneuropathy,90,0,0,0
CIAP,S10,BNB_EC,GLDC,Inflammatory_polyneuropathy,198,0,0,0
CIAP,S10,B_cell,GLDC,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S10,Endoneurial_stroma,GLDC,Inflammatory_polyneuropathy,750,0,0,0
CIAP,S10,Epineurial_stroma,GLDC,Inflammatory_polyneuropathy,883,0.0060555879732671,0,0.2265005662514156
CIAP,S10,Granulocyte,GLDC,Inflammatory_polyneuropathy,54,0,0,0
CIAP,S10,Macrophage,GLDC,Inflammatory_polyneuropathy,526,0.0132733239971644,0,0.3802281368821292
CIAP,S10,Mast,GLDC,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S10,Myelinating_SC,GLDC,Inflammatory_polyneuropathy,377,1.4294558085242743,0,49.60212201591512
CIAP,S10,Nonmyelinating_SC,GLDC,Inflammatory_polyneuropathy,3624,0.0240733985050549,0,1.076158940397351
CIAP,S10,Other_EC,GLDC,Inflammatory_polyneuropathy,912,0.0040119779895622,0,0.219298245614035
CIAP,S10,Pericyte_VSMC,GLDC,Inflammatory_polyneuropathy,2338,0.0012077985860356,0,0.0855431993156544
CIAP,S10,Perineurium,GLDC,Inflammatory_polyneuropathy,2682,0.007107785581524,0,0.5592841163310962
CIAP,S10,Repair_damage_SC,GLDC,Inflammatory_polyneuropathy,102,0.2469186164576299,0,10.784313725490197
CIAP,S10,T_NK,GLDC,Inflammatory_polyneuropathy,78,0,0,0
CIAP,S10,Adipo,IDUA,Inflammatory_polyneuropathy,90,0.0225880039255868,0,2.2222222222222223
CIAP,S10,BNB_EC,IDUA,Inflammatory_polyneuropathy,198,0.0868730626734316,0,4.545454545454546
CIAP,S10,B_cell,IDUA,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S10,Endoneurial_stroma,IDUA,Inflammatory_polyneuropathy,750,0.0571982338418832,0,3.0666666666666664
CIAP,S10,Epineurial_stroma,IDUA,Inflammatory_polyneuropathy,883,0.0493034573542688,0,2.718006795016988
CIAP,S10,Granulocyte,IDUA,Inflammatory_polyneuropathy,54,0,0,0
CIAP,S10,Macrophage,IDUA,Inflammatory_polyneuropathy,526,0.0522564021757689,0,2.281368821292776
CIAP,S10,Mast,IDUA,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S10,Myelinating_SC,IDUA,Inflammatory_polyneuropathy,377,0.0271140869338342,0,1.326259946949602
CIAP,S10,Nonmyelinating_SC,IDUA,Inflammatory_polyneuropathy,3624,0.0280594495817819,0,1.2969094922737308
CIAP,S10,Other_EC,IDUA,Inflammatory_polyneuropathy,912,0.0477610551876901,0,2.7412280701754383
CIAP,S10,Pericyte_VSMC,IDUA,Inflammatory_polyneuropathy,2338,0.0117266063278125,0,0.7271171941830624
CIAP,S10,Perineurium,IDUA,Inflammatory_polyneuropathy,2682,0.0262029474713527,0,1.7897091722595078
CIAP,S10,Repair_damage_SC,IDUA,Inflammatory_polyneuropathy,102,0.0072531744477658,0,0.9803921568627452
CIAP,S10,T_NK,IDUA,Inflammatory_polyneuropathy,78,0,0,0
CIAP,S10,Adipo,SLAMF9,Inflammatory_polyneuropathy,90,0,0,0
CIAP,S10,BNB_EC,SLAMF9,Inflammatory_polyneuropathy,198,0,0,0
CIAP,S10,B_cell,SLAMF9,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S10,Endoneurial_stroma,SLAMF9,Inflammatory_polyneuropathy,750,0,0,0
CIAP,S10,Epineurial_stroma,SLAMF9,Inflammatory_polyneuropathy,883,0,0,0
CIAP,S10,Granulocyte,SLAMF9,Inflammatory_polyneuropathy,54,0,0,0
CIAP,S10,Macrophage,SLAMF9,Inflammatory_polyneuropathy,526,0,0,0
CIAP,S10,Mast,SLAMF9,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S10,Myelinating_SC,SLAMF9,Inflammatory_polyneuropathy,377,0,0,0
CIAP,S10,Nonmyelinating_SC,SLAMF9,Inflammatory_polyneuropathy,3624,0.0005300180643921,0,0.0275938189845474
CIAP,S10,Other_EC,SLAMF9,Inflammatory_polyneuropathy,912,0,0,0
CIAP,S10,Pericyte_VSMC,SLAMF9,Inflammatory_polyneuropathy,2338,0,0,0
CIAP,S10,Perineurium,SLAMF9,Inflammatory_polyneuropathy,2682,0,0,0
CIAP,S10,Repair_damage_SC,SLAMF9,Inflammatory_polyneuropathy,102,0,0,0
CIAP,S10,T_NK,SLAMF9,Inflammatory_polyneuropathy,78,0,0,0
CIAP,S10,Adipo,TMEM175,Inflammatory_polyneuropathy,90,0.1298320091246854,0,11.11111111111111
CIAP,S10,BNB_EC,TMEM175,Inflammatory_polyneuropathy,198,0.0700025862210564,0,4.040404040404041
CIAP,S10,B_cell,TMEM175,Inflammatory_polyneuropathy,5,0.2069512823741833,0,20
CIAP,S10,Endoneurial_stroma,TMEM175,Inflammatory_polyneuropathy,750,0.2760813110697465,0,14.133333333333336
CIAP,S10,Epineurial_stroma,TMEM175,Inflammatory_polyneuropathy,883,0.1575512614625833,0,8.493771234428086
CIAP,S10,Granulocyte,TMEM175,Inflammatory_polyneuropathy,54,0.0417446811186075,0,1.851851851851852
CIAP,S10,Macrophage,TMEM175,Inflammatory_polyneuropathy,526,0.1417279519059054,0,6.4638783269961975
CIAP,S10,Mast,TMEM175,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S10,Myelinating_SC,TMEM175,Inflammatory_polyneuropathy,377,0.1263529242476168,0,8.222811671087534
CIAP,S10,Nonmyelinating_SC,TMEM175,Inflammatory_polyneuropathy,3624,0.1241817202478225,0,5.656732891832229
CIAP,S10,Other_EC,TMEM175,Inflammatory_polyneuropathy,912,0.0980550293033979,0,5.37280701754386
CIAP,S10,Pericyte_VSMC,TMEM175,Inflammatory_polyneuropathy,2338,0.1453755918180939,0,7.100085543199315
CIAP,S10,Perineurium,TMEM175,Inflammatory_polyneuropathy,2682,0.1498278340330679,0,8.985831469052947
CIAP,S10,Repair_damage_SC,TMEM175,Inflammatory_polyneuropathy,102,0.1764047802655397,0,10.784313725490197
CIAP,S10,T_NK,TMEM175,Inflammatory_polyneuropathy,78,0.2571450809478681,0,7.6923076923076925
CIAP,S10,Adipo,DCTN1,Inflammatory_polyneuropathy,90,0.056708563402213,0,5.555555555555555
CIAP,S10,BNB_EC,DCTN1,Inflammatory_polyneuropathy,198,0.0655955759601205,0,4.040404040404041
CIAP,S10,B_cell,DCTN1,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S10,Endoneurial_stroma,DCTN1,Inflammatory_polyneuropathy,750,0.050360186075799,0,3.4666666666666663
CIAP,S10,Epineurial_stroma,DCTN1,Inflammatory_polyneuropathy,883,0.1023434738277604,0,6.2287655719139305
CIAP,S10,Granulocyte,DCTN1,Inflammatory_polyneuropathy,54,0.0696279069195446,0,1.851851851851852
CIAP,S10,Macrophage,DCTN1,Inflammatory_polyneuropathy,526,0.0300235431825756,0,1.9011406844106464
CIAP,S10,Mast,DCTN1,Inflammatory_polyneuropathy,27,0.0707590918382336,0,3.7037037037037033
CIAP,S10,Myelinating_SC,DCTN1,Inflammatory_polyneuropathy,377,0.0610496879603124,0,3.978779840848806
CIAP,S10,Nonmyelinating_SC,DCTN1,Inflammatory_polyneuropathy,3624,0.0966671096256697,0,4.966887417218543
CIAP,S10,Other_EC,DCTN1,Inflammatory_polyneuropathy,912,0.1050423448719866,0,5.921052631578947
CIAP,S10,Pericyte_VSMC,DCTN1,Inflammatory_polyneuropathy,2338,0.1473079053686106,0,7.399486740804106
CIAP,S10,Perineurium,DCTN1,Inflammatory_polyneuropathy,2682,0.1473886035792404,0,9.321401938851604
CIAP,S10,Repair_damage_SC,DCTN1,Inflammatory_polyneuropathy,102,0.152765660204467,0,8.823529411764707
CIAP,S10,T_NK,DCTN1,Inflammatory_polyneuropathy,78,0,0,0
CIAP,S10,Adipo,ME1,Inflammatory_polyneuropathy,90,1.5352302397545627,1.4809457755564168,66.66666666666666
CIAP,S10,BNB_EC,ME1,Inflammatory_polyneuropathy,198,0,0,0
CIAP,S10,B_cell,ME1,Inflammatory_polyneuropathy,5,0,0,0
CIAP,S10,Endoneurial_stroma,ME1,Inflammatory_polyneuropathy,750,0.7961218023793603,0,33.86666666666667
CIAP,S10,Epineurial_stroma,ME1,Inflammatory_polyneuropathy,883,0.6950059741721223,0,28.65232163080408
CIAP,S10,Granulocyte,ME1,Inflammatory_polyneuropathy,54,0.2030717653391059,0,3.7037037037037033
CIAP,S10,Macrophage,ME1,Inflammatory_polyneuropathy,526,1.312653689037091,0,37.45247148288973
CIAP,S10,Mast,ME1,Inflammatory_polyneuropathy,27,0,0,0
CIAP,S10,Myelinating_SC,ME1,Inflammatory_polyneuropathy,377,0.6990868840863503,0,25.9946949602122
CIAP,S10,Nonmyelinating_SC,ME1,Inflammatory_polyneuropathy,3624,0.010947292902623,0,0.4690949227373068
CIAP,S10,Other_EC,ME1,Inflammatory_polyneuropathy,912,0.0033220726374899,0,0.219298245614035
CIAP,S10,Pericyte_VSMC,ME1,Inflammatory_polyneuropathy,2338,0.1445364668959645,0,6.544054747647563
CIAP,S10,Perineurium,ME1,Inflammatory_polyneuropathy,2682,0.5352851301395438,0,25.279642058165543
CIAP,S10,Repair_damage_SC,ME1,Inflammatory_polyneuropathy,102,0.2340480064554468,0,9.803921568627452
CIAP,S10,T_NK,ME1,Inflammatory_polyneuropathy,78,0.1712444736050936,0,5.128205128205128
CIDP,S11,Adipo,CDH4,CIDP,320,0.0966863190042987,0,11.5625
CIDP,S11,BNB_EC,CDH4,CIDP,296,0.0021248594748237,0,0.3378378378378378
CIDP,S11,B_cell,CDH4,CIDP,14,0,0,0
CIDP,S11,Endoneurial_stroma,CDH4,CIDP,1489,0.221341337656843,0,11.01410342511753
CIDP,S11,Epineurial_stroma,CDH4,CIDP,1143,0.1472904240925848,0,9.186351706036746
CIDP,S11,Granulocyte,CDH4,CIDP,19,0,0,0
CIDP,S11,Macrophage,CDH4,CIDP,535,0.0615533246700914,0,4.485981308411215
CIDP,S11,Mast,CDH4,CIDP,44,0.1105460292598927,0,4.545454545454546
CIDP,S11,Myelinating_SC,CDH4,CIDP,212,0.5086639596291611,0,22.641509433962263
CIDP,S11,Nonmyelinating_SC,CDH4,CIDP,2275,0.6730095204625758,0,25.71428571428571
CIDP,S11,Other_EC,CDH4,CIDP,1498,0.0052692279851431,0,0.4005340453938585
CIDP,S11,Pericyte_VSMC,CDH4,CIDP,2655,0.0009074615534136,0,0.0376647834274952
CIDP,S11,Perineurium,CDH4,CIDP,1918,0.0069672138191563,0,0.6256517205422315
CIDP,S11,Repair_damage_SC,CDH4,CIDP,216,0.8184576951039103,0,31.48148148148148
CIDP,S11,T_NK,CDH4,CIDP,114,0.105331023485265,0,4.385964912280701
CIDP,S11,Adipo,DIRAS1,CIDP,320,0,0,0
CIDP,S11,BNB_EC,DIRAS1,CIDP,296,0,0,0
CIDP,S11,B_cell,DIRAS1,CIDP,14,0.0773818048359511,0,7.142857142857142
CIDP,S11,Endoneurial_stroma,DIRAS1,CIDP,1489,0,0,0
CIDP,S11,Epineurial_stroma,DIRAS1,CIDP,1143,0.0007481514039754,0,0.0874890638670166
CIDP,S11,Granulocyte,DIRAS1,CIDP,19,0,0,0
CIDP,S11,Macrophage,DIRAS1,CIDP,535,0,0,0
CIDP,S11,Mast,DIRAS1,CIDP,44,0,0,0
CIDP,S11,Myelinating_SC,DIRAS1,CIDP,212,0,0,0
CIDP,S11,Nonmyelinating_SC,DIRAS1,CIDP,2275,0.002709385544987,0,0.1318681318681318
CIDP,S11,Other_EC,DIRAS1,CIDP,1498,0,0,0
CIDP,S11,Pericyte_VSMC,DIRAS1,CIDP,2655,0,0,0
CIDP,S11,Perineurium,DIRAS1,CIDP,1918,0.0007996612906,0,0.0521376433785192
CIDP,S11,Repair_damage_SC,DIRAS1,CIDP,216,0.0210182874672941,0,1.3888888888888888
CIDP,S11,T_NK,DIRAS1,CIDP,114,0,0,0
CIDP,S11,Adipo,GNG7,CIDP,320,0.1122879758006795,0,11.5625
CIDP,S11,BNB_EC,GNG7,CIDP,296,0.2956985673179576,0,18.24324324324324
CIDP,S11,B_cell,GNG7,CIDP,14,1.8005782115974882,1.8738324667372528,64.28571428571429
CIDP,S11,Endoneurial_stroma,GNG7,CIDP,1489,0.0077026383360182,0,0.4701141705842847
CIDP,S11,Epineurial_stroma,GNG7,CIDP,1143,0.0718259621922651,0,4.374453193350831
CIDP,S11,Granulocyte,GNG7,CIDP,19,0.2055549893630609,0,5.263157894736842
CIDP,S11,Macrophage,GNG7,CIDP,535,0.6500114517359469,0,25.79439252336449
CIDP,S11,Mast,GNG7,CIDP,44,0.0966857181109241,0,4.545454545454546
CIDP,S11,Myelinating_SC,GNG7,CIDP,212,0.069390527593387,0,4.245283018867925
CIDP,S11,Nonmyelinating_SC,GNG7,CIDP,2275,0.147053490928074,0,6.813186813186813
CIDP,S11,Other_EC,GNG7,CIDP,1498,0.1202807258880378,0,6.942590120160213
CIDP,S11,Pericyte_VSMC,GNG7,CIDP,2655,0.0458929778042364,0,2.975517890772128
CIDP,S11,Perineurium,GNG7,CIDP,1918,0.0252053889230395,0,2.137643378519291
CIDP,S11,Repair_damage_SC,GNG7,CIDP,216,0.2178686449373895,0,12.037037037037036
CIDP,S11,T_NK,GNG7,CIDP,114,0.1588373222966831,0,6.140350877192982
CIDP,S11,Adipo,SLC39A3,CIDP,320,0.0236759480703667,0,2.5
CIDP,S11,BNB_EC,SLC39A3,CIDP,296,0.0196461414599337,0,1.351351351351351
CIDP,S11,B_cell,SLC39A3,CIDP,14,0,0,0
CIDP,S11,Endoneurial_stroma,SLC39A3,CIDP,1489,0,0,0
CIDP,S11,Epineurial_stroma,SLC39A3,CIDP,1143,0.0144598925540176,0,1.1373578302712162
CIDP,S11,Granulocyte,SLC39A3,CIDP,19,0,0,0
CIDP,S11,Macrophage,SLC39A3,CIDP,535,0.0135686880467587,0,0.9345794392523364
CIDP,S11,Mast,SLC39A3,CIDP,44,0,0,0
CIDP,S11,Myelinating_SC,SLC39A3,CIDP,212,0.0268518390462161,0,1.4150943396226416
CIDP,S11,Nonmyelinating_SC,SLC39A3,CIDP,2275,0.0153570044366815,0,0.8791208791208791
CIDP,S11,Other_EC,SLC39A3,CIDP,1498,0.0366782049175028,0,2.2696929238985315
CIDP,S11,Pericyte_VSMC,SLC39A3,CIDP,2655,0.0187066269267867,0,1.431261770244821
CIDP,S11,Perineurium,SLC39A3,CIDP,1918,0.0027210549204617,0,0.2085505735140771
CIDP,S11,Repair_damage_SC,SLC39A3,CIDP,216,0,0,0
CIDP,S11,T_NK,SLC39A3,CIDP,114,0.0178557759919376,0,0.8771929824561403
CIDP,S11,Adipo,DGKQ,Inflammatory_polyneuropathy,320,0.0599860815725798,0,6.5625
CIDP,S11,BNB_EC,DGKQ,Inflammatory_polyneuropathy,296,0.0688572493430348,0,6.081081081081082
CIDP,S11,B_cell,DGKQ,Inflammatory_polyneuropathy,14,0,0,0
CIDP,S11,Endoneurial_stroma,DGKQ,Inflammatory_polyneuropathy,1489,0.0271902619273922,0,1.9476158495634652
CIDP,S11,Epineurial_stroma,DGKQ,Inflammatory_polyneuropathy,1143,0.033994713800966,0,1.9247594050743653
CIDP,S11,Granulocyte,DGKQ,Inflammatory_polyneuropathy,19,0.180104584225302,0,5.263157894736842
CIDP,S11,Macrophage,DGKQ,Inflammatory_polyneuropathy,535,0.08215059613076,0,4.672897196261682
CIDP,S11,Mast,DGKQ,Inflammatory_polyneuropathy,44,0.0989941878576134,0,4.545454545454546
CIDP,S11,Myelinating_SC,DGKQ,Inflammatory_polyneuropathy,212,0.0132731846969753,0,1.4150943396226416
CIDP,S11,Nonmyelinating_SC,DGKQ,Inflammatory_polyneuropathy,2275,0.0103346280001476,0,0.7032967032967032
CIDP,S11,Other_EC,DGKQ,Inflammatory_polyneuropathy,1498,0.0871829182071596,0,5.473965287049399
CIDP,S11,Pericyte_VSMC,DGKQ,Inflammatory_polyneuropathy,2655,0.0457337300135465,0,2.6741996233521657
CIDP,S11,Perineurium,DGKQ,Inflammatory_polyneuropathy,1918,0.0276792467368273,0,1.981230448383733
